leto,država,id,ime,p1,p2,p3,p4,p5,p6,vsota,nagrada 
2008,Luxembourg,17674,Philippe Schram,1,1,0,4,0,0,6,
2008,Tajikistan,9236,Akbarshoh Fayzulloev,5,7,0,4,0,0,16,Bronze medal
2008,Tajikistan,15837,Inomzhon Mirzaev,5,1,0,7,0,0,13,Honourable mention
2008,Tajikistan,15840,Igor Korobeynikov,7,1,0,1,0,0,9,Honourable mention
2008,Tajikistan,17971,Tokhir Saidzoda,5,0,0,4,0,0,9,
2008,Tajikistan,15839,Muhamadjon Shoev,7,1,0,0,0,0,8,Honourable mention
2008,Tajikistan,17967,Olimjon Pirahmad,5,0,0,0,0,0,5,
2008,Latvia,9144,Artūrs Bačkurs,7,7,2,7,1,0,24,Silver medal
2008,Latvia,15640,Indra Niedre,5,1,0,4,0,0,10,
2008,Latvia,17601,Pēteris Eriņš,1,1,0,7,0,0,9,Honourable mention
2008,Latvia,17600,Krišjānis Prūsis,1,0,0,7,0,0,8,Honourable mention
2008,Latvia,17603,Monta Ozoliņa,1,0,0,4,0,0,5,
2008,Latvia,17602,Arnis Katkevičs,0,1,0,1,0,0,2,
2008,Macau,9193,Chi Wa Iao,5,7,0,4,1,0,17,Bronze medal
2008,Macau,8616,Chi Choi Wong,5,5,0,4,2,0,16,Bronze medal
2008,Macau,9145,Ka Chon Ieong,7,0,0,4,0,0,11,Honourable mention
2008,Macau,17849,Chao Keong Lo,2,0,0,4,0,0,6,
2008,Macau,17866,Hoi Cheng Fong,0,1,0,4,0,0,5,
2008,Macau,17888,Chi Tou Lam,2,0,0,1,0,0,3,
2008,Morocco,15662,Mahmoud Ezzaki,7,5,0,6,0,0,18,Bronze medal
2008,Morocco,17639,Amina Doumane,0,5,0,7,0,0,12,Honourable mention
2008,Morocco,17644,Mounir Zerdani,0,5,0,4,0,0,9,
2008,Morocco,17642,Amine Himedi,0,4,0,4,0,0,8,
2008,Morocco,17645,Oussama Alami,0,0,0,7,0,0,7,Honourable mention
2008,Morocco,17641,Mustapha Abourouh,0,0,0,4,0,0,4,
2008,Armenia,9074,Tigran Hakobyan,1,4,0,7,0,0,12,Honourable mention
2008,Armenia,17729,Vahagn Kirakosyan,7,1,0,4,0,0,12,Honourable mention
2008,Armenia,17809,Vahan Huroyan,7,1,0,3,0,0,11,Honourable mention
2008,Armenia,15389,Artur Darbinyan,5,0,0,4,0,0,9,
2008,Armenia,17725,Davit Arakelyan,7,0,0,0,0,0,7,Honourable mention
2008,Armenia,17731,Vahagn Aslanyan,1,0,0,4,0,0,5,
2008,Portugal,15759,Pedro Manuel Passos de Sousa Vieira,7,1,0,7,0,0,15,Bronze medal
2008,Portugal,17906,Jorge Ricardo Landeira da Silva Miranda,7,1,0,7,0,0,15,Bronze medal
2008,Portugal,17850,Eloísa Pires,1,1,0,7,0,0,9,Honourable mention
2008,Portugal,15760,Daniel Vaz,1,1,0,4,0,0,6,
2008,Portugal,17853,Ricardo Campos,0,1,0,4,0,0,5,
2008,Portugal,15756,Filipe Manuel Figueiras Valeriano,1,2,0,1,1,0,5,
2008,Albania,15373,Beniada Shabani,7,7,1,4,0,0,19,Bronze medal
2008,Albania,15375,Andi Reçi,7,1,1,4,0,0,13,Honourable mention
2008,Albania,15378,Redi Haderi,5,1,0,4,0,0,10,
2008,Albania,17749,Arbana Grembi,2,5,0,0,1,0,8,
2008,Albania,17750,Niko Kaso,1,1,0,1,0,0,3,
2008,Albania,17748,Limonera Bozha,0,0,0,0,0,0,0,
2008,Chile,17828,Anibal Velozo,7,4,0,7,7,0,25,Silver medal
2008,Chile,15457,Cristobal Parraguez,5,0,0,4,7,0,16,Bronze medal
2008,Chile,17938,Sebastian Zuñiga,7,0,0,1,0,0,8,Honourable mention
2008,Ireland,8652,Galin Ganchev,5,1,0,4,1,0,11,
2008,Ireland,17587,David McCarthy,0,1,0,1,7,0,9,Honourable mention
2008,Ireland,15580,Katherine McCutcheon,7,1,0,1,0,0,9,Honourable mention
2008,Ireland,17589,Nick Byrne,2,4,0,1,0,0,7,
2008,Ireland,17586,Jack McKenna,2,0,0,4,0,0,6,
2008,Ireland,17588,Eoin Murphy,0,2,0,1,0,0,3,
2008,Cyprus,9185,Michael Anastos,7,1,0,4,5,0,17,Bronze medal
2008,Cyprus,15484,Christos Anastassiades,7,1,0,4,2,0,14,Honourable mention
2008,Cyprus,15489,Theodoros Assiotis,1,0,0,4,0,0,5,
2008,Cyprus,17904,Maria Mouyiari,4,0,0,0,0,0,4,
2008,Cyprus,17903,Christos Makris,1,0,0,1,0,0,2,
2008,Cyprus,17905,Neophytos Charalambides,0,0,0,0,0,0,0,
2008,New Zealand,17476,Ben Kornfeld,7,1,0,4,2,0,14,Honourable mention
2008,New Zealand,9217,Jingcheng Bian,7,1,0,4,0,0,12,Honourable mention
2008,New Zealand,17477,Heyang Li,0,1,0,0,7,0,8,Honourable mention
2008,New Zealand,17481,Tom Yan,1,0,0,4,0,0,5,
2008,New Zealand,15722,John Bernard Ong,1,0,0,1,0,0,2,
2008,New Zealand,17479,So Young Park,1,0,0,0,0,0,1,
2008,Estonia,17468,Fjodor Gainullin,7,1,0,7,0,0,15,Bronze medal
2008,Estonia,15519,Kairi Kangro,7,1,0,1,0,0,9,Honourable mention
2008,Estonia,15520,Rauno Siinmaa,3,1,0,1,1,0,6,
2008,Estonia,17470,Kadi Liis Saar,0,2,0,1,2,0,5,
2008,Estonia,9239,Olga Bulgakova,2,1,0,1,0,0,4,
2008,Estonia,17469,Andre Tamm,0,1,0,1,0,0,2,
2008,Finland,17626,Sylvester Eriksson-Bique,7,1,0,7,0,0,15,Bronze medal
2008,Finland,15525,Janne Junnila,7,0,0,4,1,0,12,Honourable mention
2008,Finland,17630,Heikki Pulkkinen,1,0,0,4,0,0,5,
2008,Finland,17627,Lauri Hitruhin,1,1,0,1,0,0,3,
2008,Finland,17629,Jonatan Lehtonen,1,1,0,1,0,0,3,
2008,Finland,17631,Lasse Vekama,0,1,0,1,0,0,2,
2008,Bangladesh,17608,Samin Riasat,5,1,0,4,0,0,10,
2008,Bangladesh,15412,Nazia Naser Chowdhury,7,1,0,1,0,0,9,Honourable mention
2008,Bangladesh,15411,Tarik Adnan Moon,5,1,0,1,0,0,7,
2008,Bangladesh,17609,Haque Muhammad Ishfaq,2,1,0,4,0,0,7,
2008,Iceland,9087,Guðmundur Reynir Gunnarsson,7,1,0,7,2,0,17,Bronze medal
2008,Iceland,17714,Trausti Sæmundsson,1,1,0,4,0,0,6,
2008,Iceland,15595,Hlín Önnudóttir,0,0,0,4,0,0,4,
2008,Iceland,17713,Ingólfur Eðvarðsson,0,1,0,1,0,0,2,
2008,Iceland,17712,Auðunn Skúta Snæbjarnarson,1,0,0,1,0,0,2,
2008,El Salvador,9235,Otto Tang Chen,6,1,0,1,1,0,9,
2008,El Salvador,18009,Luis Damián Reyes Rodríguez,7,1,0,0,0,0,8,Honourable mention
2008,El Salvador,18011,Héctor Enmanuel Alberti Arroyo,7,0,0,0,0,0,7,Honourable mention
2008,El Salvador,18010,Nahomy Jhopselyn Hernández Cruz,7,0,0,0,0,0,7,Honourable mention
2008,Sri Lanka,17833,Buddhima Ruwanmini Gamlath Gamlath Ralalage,7,1,0,4,0,0,12,Honourable mention
2008,Sri Lanka,15809,Jayasundara Liyanage Pasindu Rumal Perera,1,0,0,4,0,0,5,
2008,Sri Lanka,17834,Nipuna Randunu Samarasekara,0,5,0,0,0,0,5,
2008,Sri Lanka,17835,Mahamarakkalage Dileepa Yasas Fernando,1,1,0,1,0,0,3,
2008,Sri Lanka,17832,Nuwan Chamara Pallewela,0,1,0,1,0,0,2,
2008,Sri Lanka,15810,Buddhima Kasun Fernando Akurugodage,0,1,0,1,0,0,2,
2008,Kyrgyzstan,17768,Bekbolot Urmatuulu,7,0,0,4,0,0,11,Honourable mention
2008,Kyrgyzstan,17764,Azamat Zhabykeev,4,0,0,1,0,0,5,
2008,Kyrgyzstan,15622,Nurazem Kaldybaev,0,1,0,4,0,0,5,
2008,Kyrgyzstan,17767,Ilkhomzhon Kalandarov,5,0,0,0,0,0,5,
2008,Kyrgyzstan,17766,Nurulla Ashimov,0,1,0,1,0,0,2,
2008,Trinidad and Tobago,9275,Chandresh Amrit Ramlagan,7,2,0,7,0,0,16,Bronze medal
2008,Trinidad and Tobago,17991,Daniel Ringis,0,4,0,1,0,0,5,
2008,Trinidad and Tobago,17990,Kerry Shastri Singh,2,1,0,0,0,0,3,
2008,Trinidad and Tobago,17989,Bjorn Varuun Ramroop,2,1,0,0,0,0,3,
2008,Trinidad and Tobago,17988,Prithvi Ramakrishnan,0,1,0,0,0,0,1,
2008,Trinidad and Tobago,17992,Siddhartha Jahorie,0,0,0,0,0,0,0,
2008,Cuba,17821,Manuel Candales Rodríguez,7,6,7,7,0,0,27,Silver medal
2008,Ecuador,9189,Qi Han,7,1,0,1,0,0,9,Honourable mention
2008,Ecuador,17819,Xavier Soriano,1,0,0,4,0,0,5,
2008,Ecuador,15507,Alex Lee,4,0,0,0,0,0,4,
2008,Ecuador,17815,Miguel Ordóñez,1,1,0,1,0,0,3,
2008,Ecuador,9277,Pablo Serrano,1,0,0,1,1,0,3,
2008,Ecuador,15505,Alfredo Sanchez,1,0,0,1,0,0,2,
2008,Cambodia,17564,Samrith Ly,7,1,0,0,0,0,8,Honourable mention
2008,Cambodia,17562,Dara Se,1,1,0,4,0,0,6,
2008,Cambodia,17561,Darareaksmey Saing,4,0,0,1,0,0,5,
2008,Cambodia,17563,Bunvirak Seng,0,0,0,4,0,0,4,
2008,Cambodia,17565,Seav Er Huy,0,1,0,1,0,0,2,
2008,Cambodia,17566,Chhavy Chan,0,0,0,0,0,0,0,
2008,Montenegro,15696,Marica Knežević,7,1,0,4,0,0,12,Honourable mention
2008,Montenegro,17797,Radovan Krtolica,7,0,0,0,0,0,7,Honourable mention
2008,Montenegro,15698,Nikola Milinković,0,5,0,0,0,0,5,
2008,Paraguay,9097,Maurizio Caló Caligaris,7,1,1,7,0,0,16,Bronze medal
2008,Paraguay,17655,Darío De Jesús Torres Herebia,5,0,0,0,0,0,5,
2008,Paraguay,17657,Ariel Schvartzman Cohenca,0,1,0,1,0,0,2,
2008,Paraguay,17659,Guillermo Enrique Fernández González,1,0,0,0,0,0,1,
2008,Philippines,17909,Diogo Miguel Moitinho de Almeida,7,7,0,0,1,0,15,Bronze medal
2008,Philippines,17907,Mark Benedict Tan,1,0,0,4,1,0,6,
2008,Philippines,15745,Jeffrey Kenneth Go,0,1,0,1,0,0,2,
2008,Uruguay,17895,Juan Pablo Garcia Garland,6,1,0,1,2,0,10,
2008,Uruguay,17898,Emiliano Sequeira,7,0,0,0,0,0,7,Honourable mention
2008,Uruguay,17897,Nicolas Rondan,2,0,0,0,0,0,2,
2008,Uruguay,17896,Ismael Valentín Rodríguez Brena,1,1,0,0,0,0,2,
2008,Uruguay,17899,Nicolas Uviedo,1,0,0,0,0,0,1,
2008,Tunisia,17946,Beyrem Khalfaoui,7,1,0,1,0,0,9,Honourable mention
2008,Tunisia,17945,Yassine Marrakchi,1,0,0,4,1,0,6,
2008,Tunisia,17947,Haitham Nasri,0,0,0,4,0,0,4,
2008,Tunisia,17944,Mohamed Ammar,0,1,0,0,0,0,1,
2008,Honduras,17680,Oscar Hernan Madrid Padilla,7,1,0,1,0,0,9,Honourable mention
2008,Honduras,18008,Darwin Omar Gutierrez,7,1,0,0,0,0,8,Honourable mention
2008,Guatemala,18007,Esteban José Arreaga Ambéliz,7,1,0,7,0,0,15,Bronze medal
2008,Guatemala,18015,Mario Roberto Mata Arenales,1,0,0,0,0,0,1,
2008,Guatemala,18031,Hector Eduardo Hernández Ruiz,0,0,0,0,0,0,0,
2008,Guatemala,18016,Victor Manuel Moscoso Villagrán,0,0,0,0,0,0,0,
2008,Liechtenstein,15644,Florian Meier,7,2,0,4,0,0,13,Honourable mention
2008,Liechtenstein,17516,Ricarda Gassner,1,2,0,0,0,0,3,
2008,Venezuela,9179,Sofía Taylor,2,0,0,7,1,0,10,Honourable mention
2008,Venezuela,17525,David José Urdaneta Sandoval,1,1,0,4,0,0,6,
2008,Puerto Rico,17569,Isamar Rosa Plata,2,0,0,1,1,0,4,
2008,Puerto Rico,17570,Eduardo José Pérez Torres,1,1,0,0,1,0,3,
2008,Puerto Rico,17571,Pedro Luis Figueroa Albertorio,1,0,0,1,0,0,2,
2008,Saudi Arabia,17775,Wael Alghamdi,1,1,0,4,0,0,6,
2008,Saudi Arabia,17694,Mohammed Tonkal,0,1,0,0,0,0,1,
2008,Saudi Arabia,17696,Ahmad Alraddadi,0,1,0,0,0,0,1,
2008,Saudi Arabia,17697,Mohammed Mashat,0,0,0,0,0,0,0,
2008,Saudi Arabia,17699,Muhannad Alkhrayjah,0,0,0,0,0,0,0,
2008,Saudi Arabia,17776,Maad Al Owaifeer,0,0,0,0,0,0,0,
2008,Bolivia,17911,Alberto Eduardo Velásquez Reynaga,1,1,0,0,0,0,2,
2008,Bolivia,17826,Israel Casas Tola,1,0,0,0,0,0,1,
2008,Bolivia,17827,Kathia Andrea Salazar Gutiérrez,1,0,0,0,0,0,1,
2008,Bolivia,17816,Fidel Yerko Fernández Chipana,0,1,0,0,0,0,1,
2008,Bolivia,17910,Manuela Puente Beccar,0,0,0,0,0,0,0,
2008,United Arab Emirates,17922,Alya Alqaydi,1,1,0,0,0,0,2,
2008,United Arab Emirates,17920,Hussein Ali Salem Ali Al-Shehhi,0,2,0,0,0,0,2,
2008,United Arab Emirates,17919,Ahmed Abdelrahman Mohamed Al Ali,0,1,0,0,0,0,1,
2008,United Arab Emirates,17921,Omar Sultan Al Zaabi,0,0,0,0,0,0,0,
2008,Kuwait,17959,Bashayer Wael Shehab,1,0,0,1,0,0,2,
2008,Kuwait,17961,Fatmah Hasan Almahanna,1,0,0,0,0,0,1,
2008,Kuwait,17963,Khaled Yaqoub Ali,0,0,0,0,0,0,0,
2008,Kuwait,17962,Ali Ahmad Nawab,0,0,0,0,0,0,0,
2008,Kuwait,17960,Bashair Sameer Al-Qallaf,0,0,0,0,0,0,0,
2009,People's Republic of China,17511,Dongyi Wei,7,7,7,7,7,7,42,Gold medal
2009,People's Republic of China,18403,Yanlin Zhao,7,7,7,7,7,3,38,Gold medal
2009,People's Republic of China,18936,Jiaoyang Huang,7,7,7,7,7,1,36,Gold medal
2009,People's Republic of China,18885,Bo Lin,7,7,7,7,7,0,35,Gold medal
2009,People's Republic of China,18886,Fan Zheng,7,7,7,7,7,0,35,Gold medal
2009,People's Republic of China,18887,Zhiwei Zheng,7,7,7,7,7,0,35,Gold medal
2009,Japan,8473,Makoto Soejima,7,7,7,7,7,7,42,Gold medal
2009,Japan,18404,Akio Kishikawa,7,7,7,7,7,4,39,Gold medal
2009,Japan,17368,Kazuhiro Hosaka,7,7,7,7,7,3,38,Gold medal
2009,Japan,15613,Motoki Takigiku,7,7,5,5,7,5,36,Gold medal
2009,Japan,17367,Shiro Imamura,7,7,7,6,7,0,34,Gold medal
2009,Japan,18402,Suguru Ishikawa,7,7,1,1,7,0,23,Bronze medal
2009,Russian Federation,18536,Victor Omelyanenko,7,7,7,7,7,4,39,Gold medal
2009,Russian Federation,18534,Marsel Matdinov,7,7,7,7,7,0,35,Gold medal
2009,Russian Federation,18538,Konstantin Tyshchuk,7,7,7,7,7,0,35,Gold medal
2009,Russian Federation,18507,Vladimir Bragin,7,4,7,7,7,0,32,Gold medal
2009,Russian Federation,18535,Gleb Nenashev,7,7,1,7,7,3,32,Gold medal
2009,Russian Federation,18537,Kirill Savenkov,7,7,2,7,7,0,30,Silver medal
2009,Republic of Korea,18917,Sang Hoon Lee,7,7,7,7,7,0,35,Gold medal
2009,Republic of Korea,18919,Hyun Sub Hwang,7,7,7,6,7,0,34,Gold medal
2009,Republic of Korea,18914,Tae Gu Kang,7,7,5,7,7,0,33,Gold medal
2009,Republic of Korea,17736,Sunkyu Lim,7,7,1,7,7,0,29,Silver medal
2009,Republic of Korea,18916,Tae Joo Ahn,7,7,1,7,7,0,29,Silver medal
2009,Republic of Korea,18915,Young Wook Lyoo,7,7,1,6,7,0,28,Silver medal
2009,Democratic People's Republic of Korea,17757,Un Song Ri,7,7,7,7,7,4,39,Gold medal
2009,Democratic People's Republic of Korea,18665,Jong Chol Kim,7,7,7,7,6,0,34,Gold medal
2009,Democratic People's Republic of Korea,18666,Yong Hyon Ri,7,7,7,4,7,0,32,Gold medal
2009,Democratic People's Republic of Korea,18668,Hae Chol Son,7,7,1,7,7,0,29,Silver medal
2009,Democratic People's Republic of Korea,18667,Jang Su Choe,7,5,1,7,7,0,27,Silver medal
2009,Democratic People's Republic of Korea,18664,Ho Gon Jon,7,2,1,7,2,3,22,Bronze medal
2009,United States of America,19041,John Berman,7,7,7,7,7,0,35,Gold medal
2009,United States of America,15882,Eric Larson,7,7,3,7,7,3,34,Gold medal
2009,United States of America,18028,Evan O'Dorney,7,7,7,2,7,0,30,Silver medal
2009,United States of America,19046,Qinxuan Pan,7,7,1,7,7,0,29,Silver medal
2009,United States of America,19044,Delong Meng,7,7,1,7,7,0,29,Silver medal
2009,United States of America,19042,Wenyu Cao,7,7,1,3,7,0,25,Silver medal
2009,Thailand,15833,Suthee Ruangwises,7,7,7,7,7,0,35,Gold medal
2009,Thailand,18761,Pongpak Bhumiwat,7,7,5,5,7,0,31,Silver medal
2009,Thailand,18763,Nipun Pitimanaaree,7,7,2,7,7,0,30,Silver medal
2009,Thailand,17530,Supanat Kamtue,7,7,1,7,7,0,29,Silver medal
2009,Thailand,18766,Thanard Kurutach,7,7,1,7,7,0,29,Silver medal
2009,Thailand,18762,Pakawut Jiradilok,7,7,1,7,5,0,27,Silver medal
2009,Turkey,17760,Umut Varolgüneş,7,7,7,7,7,0,35,Gold medal
2009,Turkey,15860,Süreyya Emre Kurt,7,7,7,6,7,0,34,Gold medal
2009,Turkey,17765,Fehmi Emre Kadan,7,7,1,7,7,0,29,Silver medal
2009,Turkey,15863,Melih Üçer,7,7,7,0,7,0,28,Silver medal
2009,Turkey,18352,Vefa Göksel,7,7,0,5,7,0,26,Silver medal
2009,Turkey,18354,Ufuk Kanat,7,7,1,7,3,0,25,Silver medal
2009,Germany,15545,Lisa Sauermann,7,6,7,7,7,7,41,Gold medal
2009,Germany,18749,Jens Reinhold,7,7,1,7,7,0,29,Silver medal
2009,Germany,18745,Bertram Arnold,7,7,0,7,7,0,28,Silver medal
2009,Germany,18748,Martin Merker,7,3,1,4,7,3,25,Silver medal
2009,Germany,15543,Malte Lackmann,7,3,2,6,7,0,25,Silver medal
2009,Germany,18746,Christoph Kröner,7,7,0,7,2,0,23,Bronze medal
2009,Belarus,17702,Artsiom Toyestseu,7,7,7,6,7,0,34,Gold medal
2009,Belarus,18776,Palina Khudziakova,7,7,1,7,7,0,29,Silver medal
2009,Belarus,15427,Sviatlana Auchynnikava,2,7,7,6,7,0,29,Silver medal
2009,Belarus,17703,Aliaksei Vaidzelevich,7,7,0,7,7,0,28,Silver medal
2009,Belarus,18778,Sergey Dovgal,7,4,0,6,7,0,24,Silver medal
2009,Belarus,18760,Artsiom Hovarau,7,2,0,7,7,0,23,Bronze medal
2009,Italy,15604,Andrea Fogari,7,7,5,7,7,0,33,Gold medal
2009,Italy,18913,Giovanni Paolini,7,7,4,7,7,0,32,Gold medal
2009,Italy,15607,Pietro Vertechi,7,7,7,3,7,0,31,Silver medal
2009,Italy,18910,Fabio Bioletto,7,7,1,7,7,0,29,Silver medal
2009,Italy,18911,Luca Ghidelli,7,7,1,5,3,0,23,Bronze medal
2009,Italy,18912,Kirill Kuzmin,7,3,0,0,7,0,17,Bronze medal
2009,Taiwan,18696,Hsin-Po Wang,7,7,1,7,7,4,33,Gold medal
2009,Taiwan,18693,Chien-Yi Wang,7,7,1,6,7,0,28,Silver medal
2009,Taiwan,18662,Han Lin Hsieh,7,7,0,7,7,0,28,Silver medal
2009,Taiwan,18691,Yu-Fan Tung,7,7,1,5,7,0,27,Silver medal
2009,Taiwan,18704,Chen-Yu Yang,7,7,1,3,7,0,25,Silver medal
2009,Taiwan,18699,Yi-Chan Wu,7,3,0,7,7,0,24,Silver medal
2009,Romania,15772,Elena Mădălina Persu,7,7,7,6,7,0,34,Gold medal
2009,Romania,18679,Omer Cerrahoglu,7,7,2,7,7,3,33,Gold medal
2009,Romania,18708,Andrei Deneanu,7,7,2,4,7,0,27,Silver medal
2009,Romania,18669,Francisc Bozgan,7,7,2,6,2,0,24,Silver medal
2009,Romania,18706,Tudor Pădurariu,4,7,1,5,6,0,23,Bronze medal
2009,Romania,18709,Marius Tiba,7,7,1,0,7,0,22,Bronze medal
2009,Ukraine,17707,Nazar Serdyuk,7,7,1,7,7,6,35,Gold medal
2009,Ukraine,18782,Bogdan Veklych,7,7,7,7,7,0,35,Gold medal
2009,Ukraine,17706,Vitaliy Senin,7,7,5,7,7,0,33,Gold medal
2009,Ukraine,18805,Anastasiya Lysakevych,7,7,1,7,2,0,24,Silver medal
2009,Ukraine,18804,Igor Kudla,7,7,0,0,7,0,21,Bronze medal
2009,Ukraine,18803,Darya Shchedrina,1,7,0,5,1,0,14,Bronze medal
2009,Islamic Republic of Iran,18842,Khashayar Khosravi,7,7,2,7,7,3,33,Gold medal
2009,Islamic Republic of Iran,18840,Amirmasoud Geevechi,7,7,4,5,7,0,30,Silver medal
2009,Islamic Republic of Iran,18843,Pooya Vahidi Ferdowsi,7,7,1,6,7,0,28,Silver medal
2009,Islamic Republic of Iran,18839,Hossein Dabirian,7,7,1,6,3,0,24,Silver medal
2009,Islamic Republic of Iran,18841,Sepehr Ghazi Nezami,7,7,1,6,3,0,24,Silver medal
2009,Islamic Republic of Iran,18589,Seyed Ehsan Azarmsa,7,7,1,0,7,0,22,Bronze medal
2009,Vietnam,18981,Hà Khương Duy,7,7,7,7,7,4,39,Gold medal
2009,Vietnam,18984,Phạm Đức Hùng,7,7,7,7,5,0,33,Gold medal
2009,Vietnam,18983,Phạm Hy Hiếu,7,7,1,7,7,0,29,Silver medal
2009,Vietnam,18982,Nguyễn Hoàng Hải,7,3,1,7,7,0,25,Silver medal
2009,Vietnam,18985,Tạ Đức Thành,2,7,0,6,4,0,19,Bronze medal
2009,Vietnam,18980,Nguyễn Xuân Cương,6,7,0,3,0,0,16,Bronze medal
2009,Brazil,15434,Henrique Pondé de Oliveira Pinto,7,7,7,6,7,3,37,Gold medal
2009,Brazil,17744,Renan Henrique Finder,7,7,1,7,7,0,29,Silver medal
2009,Brazil,18754,Marcelo Tadeu de Sá Oliveira Sales,7,5,0,7,7,0,26,Silver medal
2009,Brazil,18756,Matheus Secco Torres da Silva,7,7,0,7,3,0,24,Silver medal
2009,Brazil,18755,Marco Antonio Lopes Pedroso,7,5,1,6,3,0,22,Bronze medal
2009,Brazil,17742,Davi Lopes Alves de Medeiros,7,6,1,5,3,0,22,Bronze medal
2009,Canada,17875,Xiaolin (Danny) Shi,7,7,6,7,7,0,34,Gold medal
2009,Canada,17876,Chen Sun,7,7,1,7,7,0,29,Silver medal
2009,Canada,18786,Robin Cheng,7,6,3,6,7,0,29,Silver medal
2009,Canada,18789,Hunter Spink,7,4,1,7,7,0,26,Silver medal
2009,Canada,15455,Chengyue (Jarno) Sun,7,7,1,1,7,0,23,Bronze medal
2009,Canada,15454,Jonathan Timur Schneider,6,4,1,5,1,0,17,Bronze medal
2009,Bulgaria,17840,Lyuboslav Nikolaev Panchev,7,7,7,4,7,0,32,Gold medal
2009,Bulgaria,18924,Zhivko Zhechev,7,7,0,7,7,0,28,Silver medal
2009,Bulgaria,17836,Svetozar Zlatkov Stankov,7,7,2,5,7,0,28,Silver medal
2009,Bulgaria,18926,Svetoslav Karaivanov,7,7,0,5,7,0,26,Silver medal
2009,Bulgaria,18925,Galin Statev,7,3,0,6,7,0,23,Bronze medal
2009,Bulgaria,18927,Victor Valov,7,7,0,5,1,0,20,Bronze medal
2009,Hungary,9035,István Tomon,7,7,7,7,7,0,35,Gold medal
2009,Hungary,18714,János Nagy,7,7,7,2,7,0,30,Silver medal
2009,Hungary,18711,András Éles,7,7,2,5,7,0,28,Silver medal
2009,Hungary,18713,Dániel Nagy,7,7,1,5,3,0,23,Bronze medal
2009,Hungary,17679,Kristóf Kornis,7,7,0,2,7,0,23,Bronze medal
2009,Hungary,18715,Gergely Szűcs,7,7,1,0,3,0,18,Bronze medal
2009,United Kingdom,15874,Tim Hennock,7,7,7,7,4,0,32,Gold medal
2009,United Kingdom,18771,Luke Betts,7,7,7,7,3,0,31,Silver medal
2009,United Kingdom,18777,Preeyan Parmar,6,7,1,7,7,0,28,Silver medal
2009,United Kingdom,17780,Peter Leach,7,3,1,7,7,0,25,Silver medal
2009,United Kingdom,18774,Sean Moss,7,7,0,0,7,0,21,Bronze medal
2009,United Kingdom,18769,Chris Bellin,7,7,1,4,1,0,20,Bronze medal
2009,Serbia,15800,Teodor von Burg,7,7,7,6,7,0,34,Gold medal
2009,Serbia,18559,Mihajlo Cekić,7,7,1,7,7,0,29,Silver medal
2009,Serbia,17578,Luka Milićević,7,7,1,5,7,0,27,Silver medal
2009,Serbia,15803,Dušan Milijančević,7,7,2,7,4,0,27,Silver medal
2009,Serbia,18528,Vukašin Stojisavljević,7,7,0,6,3,0,23,Bronze medal
2009,Serbia,18647,Stefan Stojanović,6,5,0,2,0,0,13,
2009,Australia,17683,Andrew Elvey Price,7,6,7,5,7,5,37,Gold medal
2009,Australia,17687,Sampson Wong,7,7,7,7,6,0,34,Gold medal
2009,Australia,18700,Aaron Wan Yau Chong,7,7,7,2,7,0,30,Silver medal
2009,Australia,18702,Stacey Wing Chee Law,5,7,0,7,3,0,22,Bronze medal
2009,Australia,18703,Alfred Liang,7,3,0,0,7,0,17,Bronze medal
2009,Australia,18705,Dana Ma,7,4,0,0,0,0,11,Honourable mention
2009,Peru,18601,Julián Alonso Mejía Cordero,6,7,1,7,7,0,28,Silver medal
2009,Peru,17593,Tomás Miguel Angles Larico,7,6,1,7,7,0,28,Silver medal
2009,Peru,15742,Ricardo Jesús Ramos Castillo,6,7,1,5,7,0,26,Silver medal
2009,Peru,17590,César Cuenca Lucero,5,7,1,4,7,1,25,Silver medal
2009,Peru,18603,Percy Augusto Guerra Ríos,5,4,0,5,7,0,21,Bronze medal
2009,Peru,18605,Raúl Arturo Chávez Sarmiento,7,7,0,0,2,0,16,Bronze medal
2009,Georgia,15536,Beka Ergemlidze,7,7,3,6,7,0,30,Silver medal
2009,Georgia,17890,Lasha Lakirbaia,7,7,1,6,7,0,28,Silver medal
2009,Georgia,15541,Nikoloz Machavariani,7,7,1,6,6,0,27,Silver medal
2009,Georgia,15537,Levan Varamashvili,7,2,6,5,3,0,23,Bronze medal
2009,Georgia,17892,Lasha Peradze,7,7,0,5,3,0,22,Bronze medal
2009,Georgia,17893,Tsotne Tabidze,7,1,1,1,0,0,10,Honourable mention
2009,Poland,18322,Jakub Oćwieja,7,7,1,7,7,0,29,Silver medal
2009,Poland,18282,Tomasz Kociumaka,7,7,7,1,7,0,29,Silver medal
2009,Poland,18499,Damian Orlef,7,1,0,7,7,0,22,Bronze medal
2009,Poland,18546,Tomasz Pawłowski,7,7,1,0,7,0,22,Bronze medal
2009,Poland,18513,Karol Konaszyński,6,7,1,1,7,0,22,Bronze medal
2009,Poland,18554,Jakub Witaszek,7,0,1,1,7,0,16,Bronze medal
2009,Kazakhstan,18587,Kanat Satylkhanov,7,7,1,6,7,0,28,Silver medal
2009,Kazakhstan,17820,Yegor Klochkov,7,6,1,5,7,0,26,Silver medal
2009,Kazakhstan,17823,Nursultan Khadjimuratov,7,7,1,7,2,0,24,Silver medal
2009,Kazakhstan,18611,Tolebi Sailauov,7,7,1,5,3,0,23,Bronze medal
